id,date,project,aspect,site_id,elevation_m_asl,plot_id,plant_id,species,traits,value,problem_flag
CSH0942,12/8/2023,T,east,4,2600,2,1,ficinia cinnamomea,leaf_thickness_mm,0.34833333333333333,NA
CSH0942,12/8/2023,T,east,4,2600,2,1,ficinia cinnamomea,sla_cm2_g,55.22875816993464,NA
CSH0942,12/8/2023,T,east,4,2600,2,1,ficinia cinnamomea,ldmc,0.41073825503355704,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,veg_height_cm,2.9,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,wet_mass_g,0.0249,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,dry_mass_g,0.003875,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,leaf_area_cm2,0.61475,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,leaf_thickness_mm,0.44366666666666665,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,sla_cm2_g,158.6451612903226,NA
DAU5239,12/8/2023,T,west,4,2600,1,1,ursinia montana,ldmc,0.15562248995983938,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,veg_height_cm,13.7,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,wet_mass_g,1.165,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,dry_mass_g,0.2203,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,leaf_area_cm2,17.658,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,leaf_thickness_mm,0.743,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,sla_cm2_g,80.15433499773037,NA
HHA8674,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,ldmc,0.18909871244635193,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,veg_height_cm,9.2,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,wet_mass_g,0.3317,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,dry_mass_g,0.0565,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,leaf_area_cm2,12.118,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,leaf_thickness_mm,0.2603333333333333,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,sla_cm2_g,214.47787610619469,NA
HCI5396,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,ldmc,0.17033463973470003,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,veg_height_cm,10,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,wet_mass_g,0.1928,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,dry_mass_g,0.0238,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,leaf_area_cm2,4.794,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,leaf_thickness_mm,0.4473333333333333,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,sla_cm2_g,201.4285714285714,NA
CTR0880,12/8/2023,T,east,4,2600,2,2,alepidea setifera,ldmc,0.12344398340248963,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,veg_height_cm,16.8,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,rep_height_cm,26.6,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,wet_mass_g,0.452,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,dry_mass_g,0.0799,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,leaf_area_cm2,9.376,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,leaf_thickness_mm,0.32433333333333336,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,sla_cm2_g,117.34668335419273,NA
HGL5089,12/7/2023,TS,west,3,2400,0,NA,senecio glaberrimus,ldmc,0.17676991150442478,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,veg_height_cm,6.8,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,wet_mass_g,0.5007,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,dry_mass_g,0.0912,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,leaf_area_cm2,15.015,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,leaf_thickness_mm,0.38866666666666666,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,sla_cm2_g,164.63815789473685,NA
HCH7730,12/6/2023,TS,east,3,2400,0,NA,helichrysum ecklonis,ldmc,0.18214499700419412,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,veg_height_cm,2.5,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,wet_mass_g,0.1232,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,dry_mass_g,0.0282,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,leaf_area_cm2,5.087,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,leaf_thickness_mm,0.238,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,sla_cm2_g,180.39007092198582,NA
CYS1766,12/6/2023,TS,east,2,2200,2,2,hermannia woodii,ldmc,0.22889610389610388,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,veg_height_cm,1,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,wet_mass_g,0.0318,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,dry_mass_g,0.007,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,leaf_area_cm2,1.525,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,leaf_thickness_mm,0.3233333333333333,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,sla_cm2_g,217.85714285714283,NA
DZH7869,12/8/2023,T,east,4,2600,1,1,helichrysum aureum,ldmc,0.220125786,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,veg_height_cm,13.5,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,wet_mass_g,0.5332,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,dry_mass_g,0.101,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,leaf_area_cm2,14.073,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,leaf_thickness_mm,0.431,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,sla_cm2_g,139.33663366336634,NA
DIO2976,12/8/2023,TS,west,4,2600,4,1,senecio glaberrimus,ldmc,0.18942235558889722,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,veg_height_cm,19.2,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,wet_mass_g,0.04775,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,dry_mass_g,0.02105,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,leaf_area_cm2,2.011,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,leaf_thickness_mm,0.388,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,sla_cm2_g,95.53444180522567,NA
DAY1076,12/8/2023,T,east,4,2600,2,3,ficinia cinnamomea,ldmc,0.4408376963350785,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,veg_height_cm,6,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,wet_mass_g,0.05885,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,dry_mass_g,0.01275,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,leaf_area_cm2,1.8655,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,leaf_thickness_mm,0.31466666666666665,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,sla_cm2_g,146.31372549019608,NA
DAV1365,12/8/2023,T,west,4,2600,1,3,rhodohypoxis baurii,ldmc,0.21665250637213254,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,veg_height_cm,8.4,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,wet_mass_g,0.01925,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,dry_mass_g,0.0069,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,leaf_area_cm2,1.431,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,leaf_thickness_mm,0.12933333333333333,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,sla_cm2_g,207.3913043478261,NA
DAO5270,12/8/2023,T,west,4,2600,1,3,themeda triandra,ldmc,0.35844155844155845,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,veg_height_cm,18,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,rep_height_cm,12,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,wet_mass_g,0.01895,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,dry_mass_g,0.00795,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,leaf_area_cm2,1.882,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,leaf_thickness_mm,0.10233333333333333,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,sla_cm2_g,236.72955974842765,NA
CSJ0241,12/8/2023,T,east,4,2600,1,1,themeda triandra,ldmc,0.41952506596306066,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,veg_height_cm,16.4,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,rep_height_cm,17.3,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,wet_mass_g,0.030799999999999998,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,dry_mass_g,0.011966666666666667,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,leaf_area_cm2,2.8223333333333334,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,leaf_thickness_mm,0.20133333333333334,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,sla_cm2_g,235.84958217270193,NA
DDD7546,12/8/2023,T,east,4,2600,2,1,themeda triandra,ldmc,0.38852813852813856,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,veg_height_cm,1.5,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,wet_mass_g,0.021175,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,dry_mass_g,0.003475,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,leaf_area_cm2,0.48425,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,leaf_thickness_mm,0.611,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,sla_cm2_g,139.3525179856115,NA
DAN8357,12/8/2023,T,west,4,2600,1,3,ursinia montana,ldmc,0.1641086186540732,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,veg_height_cm,3.4,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,wet_mass_g,0.03276,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,dry_mass_g,0.00836,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,leaf_area_cm2,0.7194,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,leaf_thickness_mm,0.5696666666666667,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,sla_cm2_g,86.05263157894738,NA
DYY0614,12/8/2023,T,west,4,2600,4,1,hirpicium armeriodes,ldmc,0.25518925518925517,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,veg_height_cm,18.4,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,wet_mass_g,0.00472,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,dry_mass_g,0.00173,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,leaf_area_cm2,0.1385,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,leaf_thickness_mm,0.41933333333333334,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,sla_cm2_g,80.05780347,NA
CSR6921,12/8/2023,T,east,4,2600,1,3,thesium sp2,ldmc,0.3665254237288135,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,veg_height_cm,3,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,wet_mass_g,0.0795,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,dry_mass_g,0.0115,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,leaf_area_cm2,3.37,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,leaf_thickness_mm,0.265,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,sla_cm2_g,293.04347826086956,NA
DZD0385,12/8/2023,T,east,4,2600,1,2,helichrysum aureum,ldmc,0.14465408805031446,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,veg_height_cm,12.8,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,wet_mass_g,0.025566666666666668,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,dry_mass_g,0.009766667,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,leaf_area_cm2,2.0803333333333334,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,leaf_thickness_mm,0.10233333333333333,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,sla_cm2_g,213.0034129692833,NA
CSF2229,12/8/2023,T,east,4,2600,1,3,themeda triandra,ldmc,0.38200782268578876,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,veg_height_cm,10.5,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,rep_height_cm,19,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,wet_mass_g,0.3349,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,dry_mass_g,0.0907,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,leaf_area_cm2,6.611,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,leaf_thickness_mm,0.656,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,sla_cm2_g,72.888643880926125,NA
CZO6489,12/8/2023,T,west,4,2600,1,1,aristea woodii,ldmc,0.27082711257091674,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,veg_height_cm,10.5,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,wet_mass_g,0.001141667,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,dry_mass_g,4.6666666666666666e-4,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,leaf_area_cm2,0.058583333,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,leaf_thickness_mm,0.21633333333333332,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,sla_cm2_g,125.53571428571428,NA
CVR5091,12/8/2023,T,west,4,2600,1,1,anthospermum streyi,ldmc,0.40875912408759124,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,veg_height_cm,34,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,wet_mass_g,0.0944,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,dry_mass_g,0.0333,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,leaf_area_cm2,3.758,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,leaf_thickness_mm,0.18266666666666667,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,sla_cm2_g,112.85285285285285,NA
CSN9741,12/8/2023,T,east,4,2600,1,2,tenaxia disticha,ldmc,0.35275423728813565,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,veg_height_cm,10.6,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,wet_mass_g,0.00756,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,dry_mass_g,0.00212,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,leaf_area_cm2,0.199,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,leaf_thickness_mm,0.4296666666666667,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,sla_cm2_g,93.86792453,NA
CTW4872,12/8/2023,T,west,4,2600,1,2,lotononis lotononoides,ldmc,0.2804232804232804,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,veg_height_cm,0.5,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,wet_mass_g,0.00875,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,dry_mass_g,0.00245,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,leaf_area_cm2,0.4505,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,leaf_thickness_mm,0.20800000000000002,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,sla_cm2_g,183.87755102040816,NA
CSV4830,12/8/2023,T,east,4,2600,1,5,helichrysum aureum,ldmc,0.27999999999999997,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,veg_height_cm,23.5,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,wet_mass_g,0.044433333,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,dry_mass_g,0.019766666666666665,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,leaf_area_cm2,1.094,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,leaf_thickness_mm,0.362,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,sla_cm2_g,55.34569983136595,NA
CZW2401,12/8/2023,T,west,4,2600,1,3,tenaxia disticha,ldmc,0.44486121530382594,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,veg_height_cm,3,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,wet_mass_g,0.2494,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,dry_mass_g,0.0368,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,leaf_area_cm2,7.486,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,leaf_thickness_mm,0.31566666666666665,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,sla_cm2_g,203.42391304347825,NA
DTN0891,12/6/2023,TS,east,2,2200,1,1,helichrysum pilosellum,ldmc,0.1475541299117883,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,veg_height_cm,23.8,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,wet_mass_g,0.18295,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,dry_mass_g,0.0456,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,leaf_area_cm2,7.19,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,leaf_thickness_mm,0.19133333333333333,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,sla_cm2_g,157.67543859649123,NA
CZQ7312,12/8/2023,T,west,4,2600,1,2,aristea woodii,ldmc,0.2492484285323859,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,veg_height_cm,7,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,wet_mass_g,0.1166,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,dry_mass_g,0.0217,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,leaf_area_cm2,1.968,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,leaf_thickness_mm,0.40599999999999997,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,sla_cm2_g,90.69124423963133,NA
CZV5372,12/8/2023,T,west,4,2600,1,3,alepidea setifera,ldmc,0.186106346,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,veg_height_cm,5.1,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,wet_mass_g,0.00104,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,dry_mass_g,2.2e-4,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,leaf_area_cm2,0.0502,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,leaf_thickness_mm,0.194,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,sla_cm2_g,228.1818181818182,NA
CTD5428,12/8/2023,T,west,4,2600,4,2,anthospermum streyi,ldmc,0.21153846153846156,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,veg_height_cm,18.9,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,wet_mass_g,0.7977,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,dry_mass_g,0.1248,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,leaf_area_cm2,20.933,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,leaf_thickness_mm,0.4716666666666667,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,sla_cm2_g,167.7323717948718,NA
HHF7159,12/7/2023,TS,east,3,2400,0,NA,senecio glaberrimus,ldmc,0.15644979315532154,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,veg_height_cm,8.4,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,wet_mass_g,0.115,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,dry_mass_g,0.0208,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,leaf_area_cm2,2.637,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,leaf_thickness_mm,0.38633333333333336,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,sla_cm2_g,126.77884615384616,NA
CZT1036,12/8/2023,T,west,4,2600,1,2,alepidea setifera,ldmc,0.18086956521739128,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,veg_height_cm,28.5,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,wet_mass_g,0.0631,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,dry_mass_g,0.0282,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,leaf_area_cm2,1.754,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,leaf_thickness_mm,0.44666666666666666,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,sla_cm2_g,62.19858156028369,NA
DAT6606,12/8/2023,T,west,4,2600,1,1,merxmuellera drakensbergensis,ldmc,0.44690966719492864,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,veg_height_cm,6.9,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,rep_height_cm,10.1,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,wet_mass_g,0.0748,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,dry_mass_g,0.0164,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,leaf_area_cm2,2.809,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,leaf_thickness_mm,0.317,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,sla_cm2_g,171.28048780487805,NA
CSQ6592,12/8/2023,T,east,4,2600,2,3,harpochloa falx,ldmc,0.21925133689839574,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,veg_height_cm,2.3,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,rep_height_cm,9.7,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,wet_mass_g,0.044,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,dry_mass_g,0.0076,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,leaf_area_cm2,2.114,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,leaf_thickness_mm,0.332,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,sla_cm2_g,278.1578947368421,NA
CZP4595,12/8/2023,T,west,4,2600,1,2,helichrysum aureum,ldmc,0.17272727272727273,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,veg_height_cm,16,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,rep_height_cm,13,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,wet_mass_g,0.0467,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,dry_mass_g,0.021866667,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,leaf_area_cm2,2.021,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,leaf_thickness_mm,0.4145,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,sla_cm2_g,92.42378048780486,NA
CZZ9453,12/8/2023,T,west,4,2600,1,2,ficinia cinnamomea,ldmc,0.4682369735902927,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,veg_height_cm,9.6,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,wet_mass_g,0.001063636,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,dry_mass_g,3.181818181818182e-4,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,leaf_area_cm2,0.048727273,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,leaf_thickness_mm,0.212,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,sla_cm2_g,153.14285714285714,NA
DCU2168,12/8/2023,T,west,4,2600,4,1,anthospermum streyi,ldmc,0.2991452991452992,NA
DCF1860,12/8/2023,T,east,4,2600,3,3,cotula hispida,veg_height_cm,9.1,NA
